5.204918032786886029e-01 5.163934426229508379e-01 5.336065573770492065e-01 5.573770491803278215e-01 5.303278688524589723e-01 4.795081967213114527e-01 5.188524590163934302e-01 5.434426229508196871e-01 4.229508196721312174e-01
5.655737704918032405e-01 5.557377049180327599e-01 4.795081967213115637e-01 5.319672131147540339e-01 4.688524590163933858e-01 5.942622950819671512e-01 6.221311475409836422e-01 5.237704918032787260e-01 5.336065573770492065e-01
6.229508196721311730e-01 5.565573770491802907e-01 6.229508196721311730e-01 6.385245901639344801e-01 5.967213114754098546e-01 5.590163934426228831e-01 6.344262295081967151e-01 5.852459016393443125e-01 6.303278688524589501e-01
6.877049180327868827e-01 5.934426229508196204e-01 5.532786885245901676e-01 6.270491803278689380e-01 6.098360655737704583e-01 5.704918032786885362e-01 6.016393442622950394e-01 5.606557377049180557e-01 6.114754098360656309e-01
