6.540277777777776524e-01 7.054166666666665808e-01 6.333333333333335258e-01 7.331944444444444819e-01 7.763888888888889062e-01 6.883333333333332416e-01 7.693055555555554648e-01 6.726388888888888973e-01 6.905555555555555891e-01
7.315277777777777768e-01 7.497222222222221788e-01 7.193055555555556424e-01 7.336111111111109917e-01 6.697222222222223298e-01 7.649999999999999023e-01 7.600000000000000089e-01 8.094444444444442999e-01 5.998611111111110672e-01
8.268055555555555713e-01 7.944444444444443976e-01 8.281944444444444553e-01 8.358333333333334281e-01 7.813888888888887996e-01 7.248611111111110672e-01 8.216666666666666563e-01 8.268055555555555713e-01 8.423611111111111160e-01
8.269444444444445930e-01 8.215277777777778567e-01 8.077777777777779278e-01 8.347222222222221433e-01 7.502777777777778212e-01 8.725000000000001643e-01 8.074999999999998845e-01 7.997222222222222232e-01 8.534722222222222987e-01
